country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh,Year,Month,Day,Hour,Day_of_Week,Season
India,Arunachal Pradesh,Ahmednagar,"Shivneri Colony, Amravati - MPCB",2026-07-09 14:25:19.292843185,33.592056,87.112624,PM10,110.5,298.2,256.1,254,Very Unhealthy,27.7,32.7,20.0,2026,7,9,14,3,Summer
India,Jammu and Kashmir,Katni,"MIDC Ambad, Nashik - MPCB",2025-12-21 18:20:21.687566664,26.69472,91.402028,PM10,12.4,185.5,164.9,191,Unhealthy,18.1,58.7,15.4,2025,12,21,18,6,Winter
India,Meghalaya,Patiala,"Huda Sector, Fatehabad - HSPCB",2027-10-30 04:10:55.731916666,33.296577,79.286981,CO,126.5,388.1,260.3,203,Very Unhealthy,18.6,37.0,10.2,2027,10,30,4,5,Autumn
India,Haryana,Jalna,"Jai Bhim Nagar, Meerut - UPPCB",2027-10-03 12:19:52.853124231,26.549275,89.439018,NO2,50.0,367.6,191.2,155,Unhealthy,21.9,73.6,14.1,2027,10,3,12,6,Autumn
India,Nagaland,Keonjhar,"Khaira, Boisar - MPCB",2025-06-24 14:59:52.682116847,18.557552,71.786615,NO2,73.6,395.7,111.0,122,Unhealthy for Sensitive Groups,30.2,72.7,14.8,2025,6,24,14,1,Summer
India,Gujarat,Gaya,"Govindh Bhavan Colony, Jabalpur - JMC",2026-05-04 04:25:19.655691855,23.394342,93.394511,NO2,57.8,406.7,224.1,205,Very Unhealthy,29.8,54.5,23.9,2026,5,4,4,0,Spring
India,Sikkim,Tirupati,"Sinchan Bhavan, Kolhapur - MPCB",2027-12-12 07:05:17.466634795,19.762405,93.335279,PM10,51.1,487.7,120.5,129,Unhealthy for Sensitive Groups,36.8,86.6,9.2,2027,12,12,7,6,Winter
India,Chandigarh,Kollam,"Gangapur Road, Nashik - MPCB",2025-12-23 22:21:20.004219346,17.498503,75.027662,PM10,96.6,472.9,240.7,245,Very Unhealthy,39.9,61.2,11.6,2025,12,23,22,1,Winter
India,Assam,Patiala,"Rajlaxmi Nagar, Jhalawar - RSPCB",2027-02-12 17:34:03.926153444,15.855494,90.400735,PM10,0.4,343.4,0.4,22,Good,23.8,55.4,14.1,2027,2,12,17,4,Winter
India,Arunachal Pradesh,Surat,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2027-12-30 08:30:47.782254934,14.85181,87.875969,NO2,23.9,345.2,248.2,207,Very Unhealthy,16.6,56.4,27.0,2027,12,30,8,3,Winter
India,Chandigarh,Bikaner,"Pragati Nagar, Pratapgarh - RSPCB",2027-10-06 21:16:26.247562140,26.829345,71.456561,PM2.5,7.1,14.3,7.1,30,Good,20.3,91.3,7.8,2027,10,6,21,2,Autumn
India,Uttarakhand,Kishanganj,"New Colony, Bundi - RSPCB",2025-08-26 04:12:09.990641512,9.507467,77.363708,NH3,82.6,485.1,162.5,180,Unhealthy,34.7,92.6,4.3,2025,8,26,4,1,Summer
India,Chhattisgarh,Narnaul,"Pandav Nagari, Nashik - MPCB",2027-03-30 22:58:35.887893304,29.71661,86.498029,OZONE,83.7,397.3,123.9,137,Unhealthy for Sensitive Groups,22.2,86.6,12.1,2027,3,30,22,1,Spring
India,Punjab,Bhiwadi,"Shyam Nagar, Palwal - HSPCB",2026-03-11 06:09:07.492027663,20.04062,86.550153,PM10,136.9,405.9,221.1,271,Very Unhealthy,21.2,34.8,20.3,2026,3,11,6,2,Spring
India,Rajasthan,Belapur,"Bamboliya, Baran - RSPCB",2027-05-27 17:39:16.540447161,18.045329,76.092649,NH3,34.0,216.0,94.4,53,Moderate,18.0,42.3,20.5,2027,5,27,17,3,Spring
India,Odisha,Mumbai,"Padmapukur, Howrah - WBPCB",2025-11-05 03:13:52.240236934,16.349382,75.166337,OZONE,59.5,305.3,253.0,202,Very Unhealthy,16.4,86.5,2.1,2025,11,5,3,2,Autumn
India,Nagaland,Koppal,"Manali, Chennai - CPCB",2025-10-31 08:24:34.322905716,13.712686,88.480335,NH3,66.6,357.7,205.6,267,Very Unhealthy,15.5,63.1,5.0,2025,10,31,8,4,Autumn
India,Tripura,Maihar,"Rachnakar Colony, Aurangabad - MPCB",2025-03-16 09:56:50.929605458,31.215294,73.075884,CO,8.7,464.9,14.7,9,Good,21.5,79.9,20.7,2025,3,16,9,6,Spring
India,Uttar Pradesh,Tirumala,"Pimpleshwar Mandir, Kalyan - MPCB",2027-07-15 07:17:06.809620604,8.653086,93.408025,OZONE,12.6,487.7,184.1,161,Unhealthy,20.8,36.5,25.8,2027,7,15,7,3,Summer
India,Nagaland,Ramanagara,"Central Academy for SFS, Byrnihat - PCBA",2027-12-30 23:41:08.200894758,20.51931,87.797449,OZONE,12.2,266.4,70.0,92,Moderate,30.6,70.2,20.2,2027,12,30,23,3,Winter
India,Uttar Pradesh,Kolkata,"Mahashweta Nagar, Ujjain - MPPCB",2026-06-29 05:43:26.559822962,32.221749,88.692739,OZONE,7.4,450.6,7.4,18,Good,27.0,57.5,4.6,2026,6,29,5,0,Summer
India,Nagaland,Palwal,"Sector-2 IMT, Manesar - HSPCB",2026-01-13 09:47:21.940780561,15.183516,84.274365,NH3,9.8,306.5,122.9,140,Unhealthy for Sensitive Groups,24.5,61.7,29.6,2026,1,13,9,1,Winter
India,Gujarat,Howrah,"Rajbagh, Srinagar - JKPCC",2027-01-03 17:53:33.010742038,18.749565,73.350484,PM2.5,25.6,128.6,39.1,7,Good,26.2,33.3,2.6,2027,1,3,17,6,Winter
India,Sikkim,Nandesari,"Talkatora Garden, Delhi - DPCC",2027-01-09 00:46:52.586737618,15.685029,83.085729,PM10,109.3,221.3,183.4,188,Unhealthy,32.0,79.3,22.0,2027,1,9,0,5,Winter
India,Mizoram,Jaipur,"Sardar Patel Inter College, Baghpat - UPPCB",2025-09-13 08:26:19.850088663,29.907699,93.832483,OZONE,103.8,367.8,173.6,157,Unhealthy,24.0,84.5,9.6,2025,9,13,8,5,Autumn
India,Telangana,Jorapokhar,"Padmapukur, Howrah - WBPCB",2025-11-03 16:41:11.807559457,24.459598,84.651386,SO2,6.0,125.9,6.0,37,Good,21.0,56.6,5.1,2025,11,3,16,0,Autumn
India,Chhattisgarh,Karwar,"GIDC, Nandesari - Nandesari Ind. Association",2027-02-22 23:56:21.468898371,33.463897,85.836727,PM10,37.8,225.0,216.5,218,Very Unhealthy,33.0,30.2,18.7,2027,2,22,23,0,Winter
India,Mizoram,Hyderabad,"Byculla, Mumbai - BMC",2027-04-14 11:47:20.438736275,10.942694,79.178736,PM10,103.4,448.1,122.7,138,Unhealthy for Sensitive Groups,33.9,51.0,14.6,2027,4,14,11,2,Spring
India,Madhya Pradesh,Pune,"Velachery Res. Area, Chennai - CPCB",2025-12-07 14:14:01.470866010,33.624866,83.80769,SO2,96.5,496.8,179.4,197,Unhealthy,31.7,77.5,27.0,2025,12,7,14,6,Winter
India,Chandigarh,Bharatpur,"RIICO Ind. Area III, Bhiwadi - RSPCB",2027-06-01 05:18:33.533047407,27.678967,81.661416,SO2,168.7,494.3,199.2,181,Unhealthy,34.8,41.5,25.0,2027,6,1,5,1,Summer
India,Karnataka,Vijayapura,"Pimpleshwar Mandir, Kalyan - MPCB",2027-11-03 16:53:17.139604270,10.142311,82.686721,NH3,80.2,143.8,113.4,129,Unhealthy for Sensitive Groups,29.6,54.3,18.6,2027,11,3,16,2,Autumn
India,Telangana,Bhopal,"Sector-D Industrial Area, Mandideep - MPPCB",2025-09-06 13:26:03.711951628,18.280209,71.722203,PM10,79.7,355.2,114.6,113,Unhealthy for Sensitive Groups,27.7,37.9,14.4,2025,9,6,13,5,Autumn
India,Meghalaya,Faridabad,"Bir, Beed - MPCB",2027-02-10 01:44:32.482306011,32.262483,77.083373,NH3,10.6,248.0,157.4,161,Unhealthy,34.7,81.3,13.1,2027,2,10,1,2,Winter
India,Uttar Pradesh,Kota,"Dhanmandi, Kota - RSPCB",2025-08-01 12:25:08.605561096,23.623674,86.775901,PM10,57.2,498.3,148.8,115,Unhealthy for Sensitive Groups,26.9,77.0,26.0,2025,8,1,12,4,Summer
India,Puducherry,Dehradun,"Sector-1, Noida - UPPCB",2026-01-30 12:35:38.354411870,29.464435,84.437389,CO,54.5,77.8,57.0,62,Moderate,30.3,55.6,24.6,2026,1,30,12,4,Winter
India,Uttar Pradesh,Nagpur,"Krishak Nagar, Raipur - CECB",2025-11-17 12:26:40.646755777,21.033606,87.973225,SO2,55.4,357.5,61.3,72,Moderate,18.3,44.2,13.2,2025,11,17,12,0,Autumn
India,West Bengal,Kohima,"Bhelupur, Varanasi - UPPCB",2026-12-13 16:09:25.075672016,20.771018,73.753461,SO2,106.7,353.8,152.8,197,Unhealthy,19.3,36.4,10.4,2026,12,13,16,6,Winter
India,Gujarat,Mira-Bhayandar,"Panchawati_Pashan, Pune - IITM",2026-07-18 16:59:34.388302088,16.305886,93.556102,NH3,113.8,419.5,158.1,161,Unhealthy,34.3,35.3,23.6,2026,7,18,16,5,Summer
India,Puducherry,Tonk,"Civil Lines, Bareilly - UPPCB",2027-05-19 21:15:12.187465087,24.135503,87.426869,CO,117.7,206.9,170.4,175,Unhealthy,24.2,83.8,18.9,2027,5,19,21,2,Spring
India,Arunachal Pradesh,Byrnihat,"Sector-2 IMT, Manesar - HSPCB",2026-09-05 18:48:02.062769510,25.095631,82.744417,NO2,43.0,433.9,59.0,81,Moderate,31.0,33.1,13.5,2026,9,5,18,5,Autumn
India,Kerala,Rajamahendravaram,"Jadavpur, Kolkata - WBPCB",2027-02-21 08:53:26.271186411,15.074606,94.421591,NH3,68.1,364.5,193.1,179,Unhealthy,36.1,59.6,8.4,2027,2,21,8,6,Winter
India,Gujarat,Karnal,"GIDC, Ankleshwar - GPCB",2027-03-06 01:51:55.538504511,32.297295,73.909101,CO,119.3,310.6,198.7,155,Unhealthy,28.0,68.3,0.3,2027,3,6,1,5,Spring
India,Delhi,Faridabad,"Dhankawadi, Pune - IITM",2027-06-23 08:36:59.390916005,26.138006,90.396997,SO2,8.6,224.0,34.7,0,Good,25.8,54.6,11.8,2027,6,23,8,2,Summer
India,Jammu and Kashmir,Beed,"Ardhali Bazar, Varanasi - UPPCB",2026-06-06 02:16:56.198886327,32.883116,91.652249,CO,4.3,379.3,168.9,183,Unhealthy,22.2,82.2,17.3,2026,6,6,2,5,Summer
India,Nagaland,Bundi,"Raikhad, Ahmedabad - IITM",2026-12-29 09:54:48.267232448,9.667969,79.650164,OZONE,6.4,439.6,39.1,44,Good,36.4,54.7,29.1,2026,12,29,9,1,Winter
India,Kerala,Gorakhpur,"Collector Office, Yadgir - KSPCB",2025-07-15 04:21:15.934867401,30.744428,74.57488,NO2,3.3,133.7,120.9,133,Unhealthy for Sensitive Groups,33.8,93.8,12.6,2025,7,15,4,1,Summer
India,Bihar,Firozabad,"Shivaji Nagar, Rishikesh - UKPCB",2026-10-15 22:55:39.965346880,24.915142,75.027237,OZONE,89.1,378.8,230.7,266,Very Unhealthy,31.9,68.5,28.8,2026,10,15,22,3,Autumn
India,West Bengal,Thiruvananthapuram,"DRM Office Danapur, Patna - BSPCB",2027-03-28 06:16:55.406407878,16.919285,80.288015,PM10,21.0,159.0,47.3,48,Good,37.0,65.9,7.1,2027,3,28,6,6,Spring
India,Jharkhand,Keonjhar,"Jigar Colony, Moradabad - UPPCB",2026-02-26 08:11:24.011352137,20.233721,83.170753,SO2,97.0,377.2,227.9,232,Very Unhealthy,38.9,47.5,9.3,2026,2,26,8,3,Winter
India,Bihar,Mangalore,"Sector-25, Chandigarh - CPCC",2025-02-27 20:30:23.511651328,23.980075,77.733094,NH3,67.7,205.5,83.6,66,Moderate,39.1,64.0,23.6,2025,2,27,20,3,Winter
India,Karnataka,Guntur,"Worli, Mumbai - MPCB",2027-10-20 11:39:44.851370290,25.257707,74.957074,NO2,3.0,79.0,76.1,63,Moderate,36.0,43.5,24.0,2027,10,20,11,2,Autumn
India,Tripura,Sonipat,"Sector 11, Faridabad - HSPCB",2027-06-11 06:22:29.207226992,17.599565,75.577348,NH3,11.3,338.6,80.4,92,Moderate,24.1,39.6,8.6,2027,6,11,6,4,Summer
India,Gujarat,Katihar,"Hakimapada, Angul - OSPCB",2025-10-13 12:31:09.466998413,20.493844,78.274922,NH3,25.5,347.2,172.8,197,Unhealthy,21.1,73.8,21.3,2025,10,13,12,0,Autumn
India,Tripura,Ankleshwar,"Alipur, Delhi - DPCC",2027-01-13 16:07:09.218710057,11.407792,94.2261,NO2,117.4,347.5,162.7,190,Unhealthy,23.0,61.0,1.9,2027,1,13,16,2,Winter
India,Nagaland,Cuddalore,"Kashiram Nagar, Moradabad - UPPCB",2025-05-11 10:01:32.745673910,18.167038,86.652344,OZONE,95.9,205.4,176.3,193,Unhealthy,36.4,77.4,28.6,2025,5,11,10,6,Spring
India,West Bengal,Madikeri,"Sinchan Bhavan, Kolhapur - MPCB",2025-09-24 13:44:54.185514025,32.488093,87.827796,SO2,46.7,105.0,48.7,31,Good,21.6,51.9,16.3,2025,9,24,13,2,Autumn
India,Arunachal Pradesh,Pali,"Talkatora Garden, Delhi - DPCC",2027-09-15 15:25:43.030903026,17.210118,79.58539,PM10,6.6,20.7,12.5,0,Good,37.0,40.1,4.2,2027,9,15,15,2,Autumn
India,Mizoram,Nashik,"Vinoba Nagara, Shivamogga - KSPCB",2027-12-09 05:24:28.757988289,12.605849,77.775686,SO2,97.2,343.7,230.7,252,Very Unhealthy,22.7,34.9,18.1,2027,12,9,5,3,Winter
India,Haryana,Chandrapur,"Toll Gate, Tirumala - APPCB",2025-05-09 14:10:10.520093001,17.832635,72.201746,NH3,1.5,256.0,4.2,36,Good,27.5,56.1,23.6,2025,5,9,14,4,Spring
India,Punjab,Samastipur,"Sardar Patel Inter College, Baghpat - UPPCB",2026-01-29 15:53:15.381211273,8.6818,89.8764,SO2,227.2,319.4,244.4,238,Very Unhealthy,38.6,43.7,1.3,2026,1,29,15,3,Winter
India,Tripura,Chandrapur,"Loni, Ghaziabad - UPPCB",2027-02-04 05:29:19.780103065,10.697378,75.160761,OZONE,49.8,321.4,125.8,150,Unhealthy for Sensitive Groups,31.6,37.3,6.5,2027,2,4,5,3,Winter
India,Puducherry,Ambernath,"Murthal, Sonipat - HSPCB",2026-07-08 12:59:41.153306134,30.557171,72.965705,PM2.5,24.3,179.0,24.6,1,Good,28.3,82.9,5.3,2026,7,8,12,2,Summer
India,Puducherry,Karnal,"Lumpyngngad, Shillong - Meghalaya PCB",2026-06-25 07:36:28.965240188,18.980827,81.355001,PM2.5,104.0,495.0,125.4,118,Unhealthy for Sensitive Groups,31.5,61.3,1.6,2026,6,25,7,3,Summer
India,Bihar,Chandrapur,"Jigani, Bengaluru - KSPCB",2025-06-21 01:55:42.111933738,19.869021,79.323211,NH3,14.4,377.1,46.5,12,Good,31.1,34.9,4.1,2025,6,21,1,5,Summer
India,Gujarat,Muzaffarpur,"Civic Center, Bhilai - Bhilai Steel Plant",2025-01-21 22:50:09.555645898,23.614782,72.018549,PM2.5,248.7,322.6,251.4,274,Very Unhealthy,23.0,50.3,23.3,2025,1,21,22,1,Winter
India,Sikkim,Panchkula,"Kalu Nagar, Dombivli - MPCB",2026-11-22 14:10:56.815013170,9.250439,75.571346,NO2,58.7,320.2,79.7,92,Moderate,39.9,82.5,7.6,2026,11,22,14,6,Autumn
India,Uttarakhand,Bettiah,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-09-21 10:21:01.387905709,15.897888,87.399637,CO,8.7,317.7,256.3,291,Very Unhealthy,19.6,51.2,19.0,2026,9,21,10,0,Autumn
India,Madhya Pradesh,Manguraha,"Shasthri Nagar, Ratlam - IPCA Lab",2025-11-26 22:59:59.525858140,15.573094,72.174176,PM10,26.0,436.5,85.2,98,Moderate,29.2,78.4,10.0,2025,11,26,22,2,Autumn
India,Delhi,Coimbatore,"Belur Math, Howrah - WBPCB",2027-01-19 02:39:53.776231833,16.374166,93.748417,CO,9.3,181.4,55.0,80,Moderate,28.5,57.4,15.4,2027,1,19,2,1,Winter
India,Meghalaya,Bhilai,"T T Nagar, Bhopal - MPPCB",2025-03-09 00:06:02.931862334,33.772987,82.821722,SO2,139.3,254.7,191.1,187,Unhealthy,37.6,46.0,9.4,2025,3,9,0,6,Spring
India,Jharkhand,Milupara,"IGSC Planetarium Complex, Patna - BSPCB",2026-02-28 15:04:34.061107107,20.428755,93.071791,CO,20.3,250.7,205.8,223,Very Unhealthy,17.5,47.5,8.1,2026,2,28,15,5,Winter
India,Karnataka,Hisar,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2027-03-12 15:59:04.659875855,18.263401,92.784332,NH3,82.3,475.8,92.0,96,Moderate,25.4,80.7,2.4,2027,3,12,15,4,Spring
India,Nagaland,Bhavnagar,"Kasarvadavali, Thane - MPCB",2025-09-30 12:54:50.054677114,29.608442,92.981773,NH3,58.2,474.8,155.8,200,Unhealthy,27.5,48.3,10.3,2025,9,30,12,1,Autumn
India,Karnataka,Korba,"Bolinj, Virar - MPCB",2026-12-24 20:52:18.832797669,28.532602,94.047226,PM2.5,12.8,475.7,69.8,87,Moderate,38.6,70.1,5.2,2026,12,24,20,3,Winter
India,Himachal Pradesh,Barbil,"Prabhat Colony, Jalgaon - MPCB",2025-05-03 07:07:07.391817635,21.837736,94.174597,NH3,54.5,211.5,76.2,72,Moderate,26.2,65.0,15.9,2025,5,3,7,5,Spring
India,Punjab,Rajgir,"AIIMS, Raipur - CECB",2027-09-18 21:51:08.136767089,15.525971,71.497735,CO,53.7,203.9,186.7,190,Unhealthy,21.1,85.7,6.6,2027,9,18,21,5,Autumn
India,Chandigarh,Tirupati,"Nehru Nagar, Kanpur - UPPCB",2025-02-09 04:18:12.771693723,28.400126,91.411641,SO2,4.0,478.1,77.7,62,Moderate,38.3,67.9,3.4,2025,2,9,4,6,Winter
India,Bihar,Mandikhera,"Urja Nagar, Korba - CECB",2026-09-28 12:53:42.369669564,17.351919,81.756096,PM2.5,21.4,311.6,236.4,263,Very Unhealthy,37.0,64.0,24.6,2026,9,28,12,0,Autumn
India,Uttarakhand,Bhiwadi,"Paryavaran Parisar, Bhopal - MPPCB",2025-11-03 18:26:16.208249267,29.377081,72.633361,CO,18.9,261.5,51.6,89,Moderate,21.7,58.6,15.1,2025,11,3,18,0,Autumn
India,Jammu and Kashmir,Katihar,"Polayathode, Kollam - Kerala PCB",2025-02-12 20:24:40.771882504,29.225127,92.835646,CO,100.9,270.0,185.9,171,Unhealthy,15.6,72.3,2.0,2025,2,12,20,2,Winter
India,Jharkhand,Ujjain,"Nehru Nagar, Delhi - DPCC",2027-05-07 05:47:38.357123688,16.732267,70.868453,PM10,66.2,175.4,171.9,151,Unhealthy,30.5,78.0,15.6,2027,5,7,5,4,Spring
India,West Bengal,Hingoli,"Park Street Wakad, Pimpri Chinchwad - MPCB",2027-12-26 00:17:49.635063946,25.623868,86.777112,NH3,30.7,99.2,68.2,100,Moderate,28.1,78.5,22.1,2027,12,26,0,6,Winter
India,Maharashtra,Samastipur,"Railway Colony, Guwahati - PCBA",2027-04-24 15:51:47.004750893,24.230854,87.407106,SO2,28.5,442.0,131.5,111,Unhealthy for Sensitive Groups,23.0,65.0,10.9,2027,4,24,15,5,Spring
India,Odisha,Narnaul,"Kendriya Vidyalaya, Lucknow - CPCB",2026-09-15 15:21:25.515719205,14.142734,83.741688,PM2.5,33.3,469.1,232.4,256,Very Unhealthy,39.6,50.2,7.7,2026,9,15,15,1,Autumn
India,Nagaland,Tonk,"NISE Gwal Pahari, Gurugram - IITM",2026-05-08 17:51:27.244360045,9.838437,74.626209,SO2,3.7,359.3,117.5,120,Unhealthy for Sensitive Groups,39.3,72.4,19.6,2026,5,8,17,4,Spring
India,Karnataka,Ambernath,"Rohini, Delhi - DPCC",2027-06-02 19:31:55.288187847,23.745604,80.554808,PM10,166.9,390.7,223.6,202,Very Unhealthy,18.1,55.4,22.3,2027,6,2,19,2,Summer
India,West Bengal,Katihar,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2025-07-12 01:20:18.005954042,16.726519,87.505688,SO2,14.4,127.8,47.0,1,Good,34.0,72.1,28.9,2025,7,12,1,5,Summer
India,Haryana,Bareilly,"Fertilizer Township, Rourkela - OSPCB",2027-04-27 07:37:20.465121329,18.944203,72.339235,SO2,30.4,128.5,94.4,59,Moderate,20.8,47.5,5.3,2027,4,27,7,1,Spring
India,Himachal Pradesh,Bundi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2025-12-10 21:02:55.447020594,12.812557,94.350545,PM10,44.8,282.4,64.2,94,Moderate,26.0,59.8,1.9,2025,12,10,21,2,Winter
India,Rajasthan,Raebareli,"Chandni Chowk, Delhi - IITM",2027-09-18 23:30:52.438316494,27.086485,93.318037,SO2,40.8,435.8,210.1,280,Very Unhealthy,31.8,42.5,10.0,2027,9,18,23,5,Autumn
India,Andhra Pradesh,Sikar,"Kalu Nagar, Dombivli - MPCB",2026-07-12 19:50:53.646686383,25.281029,88.587381,NO2,9.4,206.0,32.8,15,Good,20.7,62.0,8.1,2026,7,12,19,6,Summer
India,Andhra Pradesh,Hisar,"Ghatkopar, Mumbai - BMC",2025-06-04 02:47:37.799245840,15.865023,89.492546,NO2,1.5,357.5,20.9,38,Good,17.6,64.6,19.5,2025,6,4,2,2,Summer
India,Rajasthan,Ambala,"Civil Lines, Sagar - MPPCB",2025-10-05 08:01:46.703146521,22.158149,81.729603,CO,7.5,425.8,40.3,6,Good,34.5,70.9,23.4,2025,10,5,8,6,Autumn
India,Bihar,Korba,"Velachery Res. Area, Chennai - CPCB",2026-04-20 11:21:03.858319268,27.15065,90.361007,NH3,109.7,493.5,264.0,255,Very Unhealthy,33.7,43.1,16.3,2026,4,20,11,0,Spring
India,Himachal Pradesh,Noida,"Police Commissionerate, Jaipur - RSPCB",2025-11-26 17:43:46.098696616,23.308048,80.785664,NH3,15.6,174.0,159.2,194,Unhealthy,30.1,54.3,23.7,2025,11,26,17,2,Autumn
India,Gujarat,Chikkamagaluru,"Marhatal, Jabalpur - MPPCB",2027-12-05 05:10:57.578589901,28.923451,86.136394,NO2,134.8,378.0,233.1,270,Very Unhealthy,21.7,68.5,8.4,2027,12,5,5,6,Winter
India,Madhya Pradesh,Baghpat,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2027-12-19 01:34:14.581308708,32.637469,92.678253,NO2,114.4,292.5,217.0,247,Very Unhealthy,24.4,49.8,23.8,2027,12,19,1,6,Winter
India,West Bengal,Aurangabad,"Savitribai Phule Pune University, Pune - MPCB",2027-12-28 11:30:12.503920928,19.378295,74.222467,NH3,8.0,132.6,28.8,7,Good,20.0,82.7,7.5,2027,12,28,11,1,Winter
India,Maharashtra,Bharatpur,"Sadanand Nagar, Mehsana - Nexteng Enviro",2025-04-05 07:38:27.665603164,14.337085,76.32863,SO2,105.2,237.9,221.1,236,Very Unhealthy,24.4,54.9,10.6,2025,4,5,7,5,Spring
India,Arunachal Pradesh,Tumidih," Koyana Nagar, Satara - MPCB",2026-04-04 18:38:33.613455988,8.693626,75.248967,PM10,72.3,281.0,212.2,243,Very Unhealthy,15.4,56.3,3.2,2026,4,4,18,5,Spring
India,Odisha,Hubballi,"Eco Herbal Park, Moradabad - UPPCB",2025-05-25 08:22:26.580397740,20.300172,71.099321,NH3,14.2,97.4,38.7,45,Good,15.8,67.3,3.3,2025,5,25,8,6,Spring
India,Tripura,Panchkula,"Gangineni Cheruvu, Chittoor - APPCB",2027-07-07 11:56:48.497952119,12.39278,81.855183,CO,82.6,279.5,123.3,109,Unhealthy for Sensitive Groups,15.7,41.5,5.6,2027,7,7,11,2,Summer
India,Telangana,Sonipat,"Sri Aurobindo Marg, Delhi - DPCC",2027-08-13 15:28:38.908423692,29.979871,81.515294,CO,16.5,490.2,28.6,24,Good,35.2,77.8,0.2,2027,8,13,15,4,Summer
India,Arunachal Pradesh,Bikaner,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-02-11 22:53:27.679418705,30.978022,82.67502,NO2,161.8,295.5,165.3,196,Unhealthy,36.7,31.0,12.7,2026,2,11,22,2,Winter
India,Rajasthan,Palwal,"Vijay Nagar, Ramanagara - KSPCB",2026-10-13 23:11:31.288394280,17.674102,75.555309,CO,42.3,225.9,79.9,99,Moderate,20.1,31.8,22.5,2026,10,13,23,1,Autumn
India,Puducherry,Jorapokhar,"North Campus, DU, Delhi - IITM",2027-03-11 01:08:14.883381665,31.114607,94.307372,NH3,68.0,344.5,166.7,170,Unhealthy,29.0,46.6,23.0,2027,3,11,1,3,Spring
India,West Bengal,Chennai,"Stuart Hill, Madikeri - KSPCB",2025-03-07 01:36:38.300144340,25.355717,82.121587,PM2.5,189.4,344.4,193.7,190,Unhealthy,17.1,78.6,3.0,2025,3,7,1,4,Spring
India,Rajasthan,Nandesari,"Ballygunge, Kolkata - WBPCB",2026-06-06 04:32:39.562549494,26.649265,80.882811,SO2,5.7,419.1,182.2,187,Unhealthy,35.0,36.4,22.4,2026,6,6,4,5,Summer
India,Kerala,Raebareli,"Sector 11, Faridabad - HSPCB",2027-10-27 21:57:27.184300661,32.340587,76.540621,CO,160.4,369.5,213.1,299,Very Unhealthy,22.3,41.9,20.7,2027,10,27,21,2,Autumn
India,Arunachal Pradesh,Hubballi,"Sanjay Nagar, Ghaziabad - UPPCB",2025-03-06 17:36:04.461083431,27.646809,86.095554,OZONE,93.5,347.5,167.8,179,Unhealthy,21.7,55.0,9.6,2025,3,6,17,3,Spring
India,Punjab,Bettiah,"City Railway Station, Bengaluru - KSPCB",2026-09-20 07:11:09.391561426,33.226377,76.787836,PM10,27.5,233.7,156.8,188,Unhealthy,22.4,65.9,23.6,2026,9,20,7,6,Autumn
India,Assam,Pimpri-Chinchwad,"Indra Nagar, Jhunjhunu - RSPCB",2026-01-12 18:04:16.647824384,17.793378,90.373562,PM2.5,24.5,458.9,63.2,95,Moderate,25.0,91.8,24.3,2026,1,12,18,0,Winter
India,Uttarakhand,Damoh,"Kariavattom, Thiruvananthapuram - Kerala PCB",2027-07-25 04:56:53.533368126,11.170215,92.004541,CO,154.1,484.0,179.7,184,Unhealthy,39.2,60.2,18.9,2027,7,25,4,6,Summer
India,Arunachal Pradesh,Khanna,"Lingaraj Nagar, Hubballi - KSPCB",2026-09-02 13:00:53.608620204,23.842036,82.496199,PM10,78.4,481.0,194.0,170,Unhealthy,28.7,39.3,10.6,2026,9,2,13,2,Autumn
India,Odisha,Karnal,"Govindh Bhavan Colony, Jabalpur - JMC",2025-08-27 06:15:10.104887258,16.742539,93.820348,SO2,54.3,156.2,123.5,111,Unhealthy for Sensitive Groups,23.7,83.9,24.1,2025,8,27,6,2,Summer
India,Punjab,Yamuna Nagar,"Civil Line, Jalandhar - PPCB",2027-07-24 04:52:52.397775769,29.778862,75.164348,NH3,2.6,162.9,81.3,69,Moderate,20.3,45.6,3.5,2027,7,24,4,5,Summer
India,Mizoram,Jaipur,"Housing Board, Hanumangarh - RSPCB",2026-01-19 11:51:48.872174438,21.746862,90.90929,CO,18.5,361.1,158.3,184,Unhealthy,20.8,32.4,11.5,2026,1,19,11,0,Winter
India,Chhattisgarh,Singrauli,"Ardhali Bazar, Varanasi - UPPCB",2027-11-14 07:44:53.562413856,30.937813,79.731933,PM2.5,71.5,352.6,78.0,89,Moderate,17.7,94.2,25.4,2027,11,14,7,6,Autumn
India,Gujarat,Vapi,"Ambedkar Nagar, Nellore - APPCB ",2025-03-29 03:03:07.814608062,10.324266,81.808429,PM2.5,37.2,135.1,62.3,54,Moderate,35.6,81.2,1.0,2025,3,29,3,5,Spring
